business_date,run_age_bd,daily_dir_size_bytes,daily_file_count,day_completion_status,total_elapsed_seconds,elapsed_market_refresh_seconds,elapsed_morning_seconds,elapsed_sell_planning_seconds,elapsed_data_readiness_seconds,elapsed_submit_seconds,elapsed_execution_seconds,elapsed_current_valuation_refresh_seconds,elapsed_runtime_state_refresh_seconds,regime,market_trend_state,breadth_state,confidence,equity,daily_pnl,daily_return,cash,market_value,exposure,position_count,pc_member_count,bq_positive_count,capitalized_pc_member_count,prior_exit_lineage_row_count,reentry_suppressed_count,old_gt120bd_reentry_suppressed_count,unknown_context_reentry_suppressed_count,prior_exit_target_zero_count,positive_add_count
2024-02-05,330,198875929,126,PASS,239.922277,125.484112,41.102301,4.544898,2.787276,55.884,3.249669,4.791814,2.078207,BULL,BULL,STRONG,0.992855447425,1952170.0,19350.0,0.01001128,491830.0,1460340.0,0.74806,15,55,42,15,33,32,14,9,32,0
2024-02-06,331,203917220,126,PASS,203.724253,128.680026,33.800431,4.098129,3.024312,24.797888,3.07924,4.226789,2.017438,BULL,BULL,STRONG,0.993333333333,1525630.0,-426540.0,-0.21849532,,1525630.0,1.0,14,55,40,15,34,34,14,11,34,0
2024-02-07,332,198244670,126,PASS,218.353556,125.442624,35.879547,4.120382,3.015109,40.452013,3.17601,4.247426,2.020445,BULL,BULL,STRONG,0.991175071361,1955420.0,429790.0,0.28171313,429790.0,1525630.0,0.780206,15,54,39,15,32,31,13,10,31,0
2024-02-08,333,191184955,126,PASS,220.689854,126.458217,37.293465,5.275543,2.621158,39.850769,3.051936,4.133138,2.005628,RECOVERY,RECOVERY,NEUTRAL,0.991831388426,1955170.0,-250.0,-0.00012785,255790.0,1699380.0,0.869173,14,54,36,15,31,30,14,10,30,0
2024-02-09,334,190256658,126,PASS,250.827083,126.214281,40.970091,6.642738,2.53077,65.192503,3.165169,4.117819,1.993712,RANGE,RANGE,NEUTRAL,0.991520190024,1927430.0,-27740.0,-0.01418802,205890.0,1721540.0,0.893179,10,53,38,12,31,30,14,9,30,0
2024-02-13,335,198035527,126,PASS,230.94556,124.227163,43.033845,3.980502,2.532199,48.018891,3.080889,4.086292,1.985779,RANGE,RANGE,NEUTRAL,0.991700260849,1922490.0,-4940.0,-0.002563,624290.0,1298200.0,0.67527,12,53,43,13,31,31,14,6,31,0
2024-02-14,336,193381546,126,PASS,220.010968,123.311973,40.48862,4.369044,2.477387,40.294821,2.971261,4.083398,2.014464,RANGE,RANGE,NEUTRAL,0.989698552101,1964240.0,41750.0,0.02171663,141590.0,1822650.0,0.927916,11,54,38,13,32,31,14,6,31,0
2024-02-15,337,203357308,126,PASS,222.176907,127.123197,38.732564,3.600831,2.540863,40.780432,3.170471,4.22299,2.005559,RANGE,RANGE,NEUTRAL,0.991349809886,1868040.0,-96200.0,-0.04897569,,1868040.0,1.0,12,53,40,13,32,29,13,6,30,0
2024-02-16,338,200703469,126,PASS,193.194233,123.931335,30.081075,3.409123,2.639598,23.961353,3.028635,4.172546,1.970568,BULL,BULL,NEUTRAL,0.990702087287,1902760.0,34720.0,0.01858633,,1902760.0,1.0,13,53,40,13,26,24,10,5,25,0
2024-02-19,339,211750982,126,PASS,223.511521,124.509601,48.92675,4.570286,2.748744,33.459639,3.009682,4.285722,2.001097,BULL,BULL,NEUTRAL,0.991191832858,1781530.0,-121230.0,-0.06371271,,1781530.0,1.0,11,54,40,16,24,23,10,5,23,0
2024-02-20,340,219614249,126,PASS,213.716453,126.735472,38.381184,3.210348,2.758436,32.735185,3.301366,4.445224,2.149238,BULL,BULL,NEUTRAL,0.994511760513,1937810.0,156280.0,0.08772235,,1937810.0,1.0,13,55,40,14,26,23,9,4,26,0
2024-02-21,341,195760055,126,PASS,229.304068,125.288739,39.328762,4.509952,18.672202,32.492473,2.985459,4.039693,1.986788,BULL,BULL,NEUTRAL,0.993666666667,2019800.0,81990.0,0.04231065,81990.0,1937810.0,0.959407,13,55,37,15,27,26,11,7,27,0
2024-02-22,342,198869449,126,PASS,243.309213,124.020823,53.244754,4.496355,2.590293,49.673862,3.060201,4.18841,2.034515,BULL,BULL,NEUTRAL,0.991368271283,1975020.0,-44780.0,-0.02217051,145720.0,1829300.0,0.926218,11,55,35,16,27,26,11,5,26,0
2024-02-26,343,198052824,126,PASS,260.181624,128.191738,48.598102,4.944163,2.686182,66.275889,3.273136,4.189418,2.022996,BULL,BULL,NEUTRAL,0.991225165563,1986300.0,11280.0,0.00571133,476390.0,1509910.0,0.760162,13,54,41,14,26,24,9,5,24,0
2024-02-27,344,196417035,126,PASS,234.747075,127.043123,40.463555,5.733865,2.590513,49.821344,3.034027,4.082038,1.97861,BULL,BULL,NEUTRAL,0.993344425957,2032220.0,45920.0,0.02311836,253910.0,1778310.0,0.875058,12,52,35,14,21,21,9,3,21,0
2024-02-28,345,194319693,126,PASS,219.376901,125.358165,37.03022,4.440526,2.583569,40.887724,2.993674,4.110617,1.972406,BULL,BULL,NEUTRAL,0.992852054144,2047190.0,14970.0,0.00736633,311310.0,1735880.0,0.847933,14,53,38,15,23,23,10,5,23,0
2024-02-29,346,203468573,126,PASS,225.090359,126.150947,41.394587,4.826943,2.618258,40.613402,3.123866,4.224383,2.137973,BULL,BULL,NEUTRAL,0.990014265335,1713130.0,-334060.0,-0.16317977,,1713130.0,1.0,13,53,38,15,22,21,10,4,22,0
2024-03-01,347,189807766,126,PASS,238.329832,125.661572,38.987264,4.330019,18.732555,41.560377,2.988518,4.092002,1.977525,BULL,BULL,NEUTRAL,0.991852731591,2044940.0,331810.0,0.19368641,331810.0,1713130.0,0.837741,13,53,35,15,26,26,13,5,26,0
2024-03-04,348,204355319,130,PASS,179.791278,128.343123,34.266658,3.901899,2.722763,2.40933,2.076281,4.094834,1.97639,BULL,BULL,NEUTRAL,0.99269969187,2042580.0,-2360.0,-0.00115407,200410.0,1842170.0,0.901884,13,54,37,15,25,24,13,5,25,0
2024-03-05,349,193070661,126,PASS,248.821324,126.806744,46.921259,5.752005,2.595778,57.49599,3.147054,4.123143,1.979351,BULL,BULL,NEUTRAL,0.991034155598,2027640.0,-14940.0,-0.00731428,200410.0,1827230.0,0.901161,11,54,41,14,26,25,13,7,25,0
2024-03-06,350,199315520,126,PASS,232.151655,127.156349,39.307932,3.912572,2.700097,49.662883,3.111029,4.267092,2.033701,BULL,BULL,NEUTRAL,0.993672692674,1373540.0,-654100.0,-0.32259178,,1373540.0,1.0,13,53,42,13,26,25,12,6,25,0
2024-03-07,351,196145960,126,PASS,223.890775,127.219099,36.718325,5.338405,2.681524,42.460676,3.216443,4.222041,2.034262,BULL,BULL,NEUTRAL,0.991837220371,2054750.0,681210.0,0.49595207,681210.0,1373540.0,0.668471,13,53,37,14,27,27,12,5,27,0
2024-03-08,352,194345745,126,PASS,241.840811,131.775318,41.78138,5.315398,2.606868,50.914146,3.184571,4.169826,2.093304,BULL,BULL,NEUTRAL,0.992501785289,2045030.0,-9720.0,-0.0047305,378010.0,1667020.0,0.815157,11,53,38,14,27,27,12,5,27,0
2024-03-11,353,188584288,126,PASS,226.032822,128.147768,32.818077,3.977616,19.045818,32.84018,3.090982,4.100948,2.011433,BULL,BULL,NEUTRAL,0.993350748041,1975590.0,-69440.0,-0.03395549,414710.0,1560880.0,0.790083,11,52,40,11,30,30,11,5,30,0
2024-03-12,354,202342668,126,PASS,262.854998,128.624473,48.00255,5.180009,2.782249,68.549357,3.244093,4.402457,2.06981,BULL,BULL,NEUTRAL,0.994318453091,1887810.0,-87780.0,-0.0444323,653210.0,1234600.0,0.653985,14,52,38,15,28,28,11,3,28,0
2024-03-13,355,198877635,126,PASS,252.517094,130.257193,44.28615,5.830036,2.586922,59.737181,3.315068,4.427838,2.076706,RANGE,RANGE,NEUTRAL,0.993653066094,1908720.0,20910.0,0.01107633,353610.0,1555110.0,0.81474,13,53,42,14,27,27,12,4,27,0
2024-03-14,356,205992346,126,PASS,266.975046,128.583717,52.655257,5.026654,3.506158,67.592225,3.393906,4.18903,2.028099,BULL,BULL,STRONG,0.994314381271,1931330.0,22610.0,0.01184563,366640.0,1564690.0,0.810162,15,53,42,17,28,26,11,4,26,0
2024-03-15,357,197936621,126,PASS,265.055456,130.507508,45.455665,5.874301,2.839193,70.461416,3.457711,4.322455,2.137207,BULL,BULL,STRONG,0.993168293264,1826290.0,-105040.0,-0.05438739,313440.0,1512850.0,0.828373,11,52,39,12,26,25,11,4,25,0
2024-03-18,358,209102555,126,PASS,261.278422,130.023393,53.33995,5.137842,3.498244,59.702003,3.300967,4.208264,2.067759,BULL,BULL,STRONG,0.994019933555,1795990.0,-30300.0,-0.01659101,651190.0,1144800.0,0.63742,12,51,44,15,29,28,10,4,28,0
2024-03-19,359,210588794,126,PASS,289.338495,130.984497,48.975539,4.17633,19.28286,76.349155,3.333595,4.206059,2.03046,BULL,BULL,STRONG,0.990185361217,1865640.0,69650.0,0.03878084,440990.0,1424650.0,0.763625,18,52,41,18,33,32,14,5,32,0
2024-03-21,360,207684035,126,PASS,265.588802,131.802463,44.240441,6.968197,2.640547,69.593421,3.327127,4.890802,2.125804,BULL,BULL,STRONG,0.98839687426,1892200.0,26560.0,0.0142364,122430.0,1769770.0,0.935298,18,52,42,19,30,29,12,3,29,0
2024-03-22,361,203536109,126,PASS,260.932894,130.281805,43.011534,6.121663,19.354334,52.061091,3.208897,4.85242,2.04115,BULL,BULL,STRONG,0.989026128266,1901960.0,9760.0,0.00515802,148160.0,1753800.0,0.922101,17,52,40,19,31,30,13,7,30,0
2024-03-25,362,203919088,126,PASS,276.211982,133.821593,43.175789,6.794651,19.800282,62.657933,3.430194,4.396001,2.135539,BULL,BULL,STRONG,0.992037914692,1883750.0,-18210.0,-0.00957433,281040.0,1602710.0,0.850808,15,53,43,16,32,31,13,6,31,0
2024-03-26,363,201890802,126,PASS,255.126302,135.959973,36.911138,5.847818,20.422607,45.965981,3.471226,4.405013,2.142546,BULL,BULL,STRONG,0.993689205219,1880200.0,-3550.0,-0.00188454,418380.0,1461820.0,0.777481,13,52,42,14,32,32,11,6,32,0
2024-03-27,364,203116195,126,PASS,250.31202,133.710817,39.718396,5.14341,19.452835,42.926596,3.132554,4.204811,2.022601,BULL,BULL,STRONG,0.988739058434,1900340.0,20140.0,0.01071163,679080.0,1221260.0,0.642653,14,55,46,16,36,36,13,8,36,0
2024-03-28,365,208423928,126,PASS,266.592562,130.713686,39.04391,5.995301,19.748085,61.062177,3.427453,4.393804,2.208146,RANGE,RANGE,NEUTRAL,0.993165039295,723290.0,-1177050.0,-0.61938916,,723290.0,1.0,9,55,43,9,38,38,12,8,38,0
2024-03-29,366,207112477,126,PASS,253.712247,133.146974,42.973448,5.079292,2.948847,59.954529,3.274581,4.243842,2.090734,BULL,BULL,STRONG,0.988363809071,1870420.0,1147130.0,1.58598902,1147130.0,723290.0,0.386699,11,54,47,11,38,36,12,9,36,0
2024-04-01,367,205917901,126,PASS,255.885658,133.071471,45.233935,5.064118,2.621952,60.329435,3.321761,4.21493,2.028056,RANGE,RANGE,NEUTRAL,0.990054463651,1898830.0,28410.0,0.0151891,920030.0,978800.0,0.515475,13,54,44,14,36,34,11,10,34,0
2024-04-02,368,206326752,126,PASS,256.892725,132.098055,36.591801,6.423648,19.838331,52.162284,3.316404,4.309516,2.152686,RANGE,RANGE,NEUTRAL,0.991014975042,753400.0,-1145430.0,-0.60322936,,753400.0,1.0,9,52,46,9,34,34,12,9,34,0
2024-04-03,369,207386256,126,PASS,231.46116,131.969626,38.091189,4.487967,2.704712,44.367209,3.268585,4.391874,2.179998,RANGE,RANGE,NEUTRAL,0.991351865051,856630.0,103230.0,0.13701885,,856630.0,1.0,10,51,42,10,37,36,12,9,36,0
2024-04-04,370,202484936,126,PASS,228.526047,133.091582,35.926375,4.005744,2.657516,43.425005,3.212642,4.194366,2.012817,CORRECTION,CORRECTION,NEUTRAL,0.988180737218,1913260.0,1056630.0,1.23347303,1056630.0,856630.0,0.447733,12,51,40,12,33,33,10,8,33,0
2024-04-05,371,199109261,126,PASS,240.679666,131.13075,38.536045,5.526762,2.686048,53.244289,3.226405,4.28575,2.043617,CORRECTION,CORRECTION,NEUTRAL,0.988688212928,1905150.0,-8110.0,-0.00423884,705230.0,1199920.0,0.62983,10,52,41,10,33,33,12,8,33,0
2024-04-08,372,199064328,126,PASS,236.587949,131.496812,36.30358,4.645431,2.616707,52.030875,3.22106,4.203844,2.06964,CORRECTION,CORRECTION,NEUTRAL,0.988344433873,1904170.0,-980.0,-0.0005144,869630.0,1034540.0,0.543302,9,51,43,9,35,35,13,8,35,0
2024-04-09,373,206561936,126,PASS,221.994721,134.962087,33.762723,4.737718,2.784159,35.768543,3.344137,4.422467,2.212887,RECOVERY,RECOVERY,NEUTRAL,0.98932570884,656520.0,-1247650.0,-0.65521986,,656520.0,1.0,7,51,41,7,35,35,11,8,35,0
2024-04-10,374,207831729,126,PASS,254.933751,132.818971,43.665743,4.251564,2.640069,61.906511,3.27812,4.357033,2.01574,RECOVERY,RECOVERY,NEUTRAL,0.986509635974,1903050.0,1246530.0,1.89869311,1246530.0,656520.0,0.344983,8,50,43,8,36,35,11,8,35,0
2024-04-11,375,208394143,126,PASS,206.516847,132.563446,30.606358,4.549814,2.576895,26.379713,3.199415,4.380601,2.260605,RECOVERY,RECOVERY,NEUTRAL,0.985836705546,584510.0,-1318540.0,-0.6928562,,584510.0,1.0,7,50,40,7,38,38,12,8,38,0
2024-04-12,376,202713948,126,PASS,216.323321,132.073752,32.444191,3.732566,2.709492,35.756861,3.235873,4.33729,2.033296,RECOVERY,RECOVERY,NEUTRAL,0.98519486692,1950660.0,1366150.0,2.33725685,1366150.0,584510.0,0.299647,8,50,42,8,37,37,12,10,37,0
2024-04-15,377,197251291,126,PASS,220.249225,133.872601,34.635812,4.041827,2.668897,35.515036,3.189246,4.284591,2.041215,RECOVERY,RECOVERY,NEUTRAL,0.986375504391,1948290.0,-2370.0,-0.00121497,1235750.0,712540.0,0.365726,8,50,45,8,36,36,12,11,36,0
2024-04-16,378,197378968,126,PASS,229.208468,133.084454,34.735743,4.076042,2.637048,45.172284,3.21238,4.273636,2.016881,CORRECTION,CORRECTION,WEAK,0.986688851913,1951170.0,2880.0,0.00147822,1198450.0,752720.0,0.385779,8,50,41,8,36,36,13,9,36,0
2024-04-17,379,197468430,126,PASS,206.414991,134.143739,29.929958,4.009351,2.592516,26.328621,3.108281,4.268954,2.033571,BEAR,BEAR,WEAK,0.987339362208,1940730.0,-10440.0,-0.00535064,1262250.0,678480.0,0.3496,8,50,40,8,36,36,11,8,36,0
2024-04-18,380,199429861,126,PASS,241.640006,134.225594,36.602704,5.450853,2.604942,53.189752,3.216876,4.303052,2.046233,BEAR,BEAR,WEAK,0.988483547926,1923780.0,-16950.0,-0.00873383,1276450.0,647330.0,0.336489,7,51,43,7,38,37,11,10,37,0
2024-04-19,381,198791797,126,PASS,208.738996,135.731942,29.27341,4.419491,2.715952,27.119011,3.13961,4.2275,2.11208,BEAR,BEAR,WEAK,0.986892628585,1928810.0,5030.0,0.00261464,1276350.0,652460.0,0.338271,7,51,44,7,37,37,11,10,37,0
2024-04-22,382,199654543,126,PASS,219.729145,134.002467,32.842234,4.539025,2.601657,36.027133,3.219328,4.342684,2.154617,BEAR,BEAR,WEAK,0.989852661597,1911380.0,-17430.0,-0.00903666,1284450.0,626930.0,0.327999,8,51,47,8,37,37,12,10,37,0
2024-04-23,383,203322831,126,PASS,235.771947,135.596277,38.557269,5.206626,2.746082,43.975305,3.282948,4.360531,2.046909,BEAR,BEAR,WEAK,0.989801767375,1899550.0,-11830.0,-0.00618925,1262450.0,637100.0,0.335395,9,51,47,9,36,36,12,10,36,0
2024-04-24,384,203302798,126,PASS,236.28303,139.533238,34.728673,5.618766,2.620691,44.081739,3.187054,4.434663,2.078206,BEAR,BEAR,WEAK,0.990145549988,1910030.0,10480.0,0.0055171,1367550.0,542480.0,0.284016,9,50,44,9,36,36,12,9,36,0
2024-04-25,385,207615518,126,PASS,234.938138,134.883504,35.399326,6.113218,2.611506,45.950166,3.346148,4.442269,2.192001,BEAR,BEAR,WEAK,0.985989992852,371080.0,-1538950.0,-0.80572033,,371080.0,1.0,6,50,43,6,36,36,12,9,36,0
2024-04-26,386,205796717,126,PASS,250.604193,138.521814,38.331809,5.311342,2.738797,55.320425,3.462553,4.330769,2.586684,BEAR,BEAR,WEAK,0.990171346978,1920630.0,1549550.0,4.1757842,1549550.0,371080.0,0.193207,5,51,46,5,39,39,12,10,39,0
2024-04-30,387,213803559,126,PASS,289.465616,139.480714,52.181896,4.464029,2.706894,80.330699,3.512824,4.441561,2.346999,RANGE,RANGE,WEAK,0.990363161643,1914190.0,-6440.0,-0.00335307,1422550.0,491640.0,0.25684,8,50,46,8,41,40,15,11,40,0
2024-05-01,388,204520156,126,PASS,234.969418,137.530378,35.036909,5.532497,2.64227,44.603518,3.20937,4.279712,2.134764,RANGE,RANGE,NEUTRAL,0.98814125507,1934510.0,20320.0,0.01061546,1151550.0,782960.0,0.404733,8,50,43,8,39,38,13,10,38,0
2024-05-02,389,204700908,126,PASS,249.316161,137.188118,38.562226,5.663046,2.666351,55.511913,3.237618,4.301347,2.185542,CORRECTION,CORRECTION,NEUTRAL,0.988960573477,1942600.0,8090.0,0.00418194,1231850.0,710750.0,0.365876,9,50,45,9,37,36,12,9,36,0
2024-05-07,390,207362225,126,PASS,262.17198,136.072231,41.841253,6.980642,2.608489,64.754148,3.367427,4.395783,2.152007,RECOVERY,RECOVERY,NEUTRAL,0.987710557533,1936730.0,-5870.0,-0.00302172,944350.0,992380.0,0.5124,8,51,39,9,38,38,12,11,38,0
2024-05-08,391,212074154,126,PASS,287.356537,137.244915,48.077663,5.78801,2.629538,83.589731,3.491154,4.355932,2.179594,RECOVERY,RECOVERY,NEUTRAL,0.990639923591,1954210.0,17480.0,0.00902552,981250.0,972960.0,0.497879,5,52,47,5,42,41,13,12,41,0
2024-05-09,392,205823461,126,PASS,224.422574,136.334152,35.393155,4.023714,2.612893,36.383579,3.182801,4.263297,2.228983,RECOVERY,RECOVERY,NEUTRAL,0.990950442902,1957520.0,3310.0,0.00169378,1303050.0,654470.0,0.334336,5,52,44,5,44,43,12,12,43,0
2024-05-10,393,212712416,126,PASS,237.730117,135.673084,38.844255,4.585654,2.545464,45.98267,3.416309,4.567005,2.115676,RANGE,RANGE,NEUTRAL,0.987672536887,873710.0,-1083810.0,-0.55366484,,873710.0,1.0,6,51,39,6,43,41,13,13,41,0
2024-05-13,394,217386618,126,PASS,274.797927,136.68962,46.78005,5.156415,2.738109,73.540022,3.388922,4.343674,2.161115,RANGE,RANGE,NEUTRAL,0.986199524941,1934710.0,1061000.0,1.21436174,1061000.0,873710.0,0.451597,6,51,43,6,39,37,11,12,37,0
2024-05-14,395,214463206,126,PASS,223.765921,136.225112,35.560905,3.622995,2.623447,35.903399,3.22804,4.473456,2.128567,RANGE,RANGE,NEUTRAL,0.991996188661,593620.0,-1341090.0,-0.69317365,,593620.0,1.0,6,51,45,6,40,40,13,13,40,0
2024-05-15,396,216486405,126,PASS,227.594569,136.548052,37.893146,4.160751,2.71899,36.456297,3.240656,4.450719,2.125958,CORRECTION,CORRECTION,WEAK,0.989166666667,1319620.0,726000.0,1.22300462,,1319620.0,1.0,8,51,44,8,38,38,12,12,38,0
2024-05-16,397,219800414,126,PASS,241.196531,137.62092,39.630614,5.124143,2.723057,45.628144,3.274444,4.997783,2.197426,CORRECTION,CORRECTION,WEAK,0.9883665717,1517660.0,198040.0,0.15007351,,1517660.0,1.0,9,52,41,9,41,40,12,10,41,0
2024-05-17,398,221517354,126,PASS,244.312384,139.109013,39.056182,6.433284,2.894449,46.819708,3.318098,4.538538,2.143112,RANGE,RANGE,NEUTRAL,0.990997856633,1332160.0,-185500.0,-0.12222764,,1332160.0,1.0,8,52,42,8,41,41,12,12,41,0
2024-05-20,399,230828880,126,PASS,267.035567,138.060206,46.419336,4.883481,2.738269,64.828319,3.381567,4.587192,2.137197,BULL,BULL,NEUTRAL,0.989703440095,1613170.0,281010.0,0.21094313,,1613170.0,1.0,9,52,44,9,41,38,13,11,38,0
2024-05-21,400,217236501,126,PASS,186.267091,137.071568,30.403009,5.013074,2.792149,2.339832,2.168747,4.310519,2.168193,RANGE,RANGE,NEUTRAL,0.989666666667,1963620.0,350450.0,0.21724307,350450.0,1613170.0,0.821529,9,52,32,9,39,39,11,7,39,0
2024-05-22,401,218757530,126,PASS,240.680483,138.559855,37.045879,5.208243,2.651371,47.283585,3.281238,4.491021,2.159291,BULL,BULL,NEUTRAL,0.991168769341,1363980.0,-599640.0,-0.30537477,,1363980.0,1.0,6,53,40,6,41,41,13,9,41,0
2024-05-23,402,220323772,126,PASS,232.68235,140.180402,38.565302,4.271099,2.752527,36.670826,3.504138,4.555403,2.182653,RECOVERY,RECOVERY,NEUTRAL,0.991337458353,1657860.0,293880.0,0.2154577,,1657860.0,1.0,8,52,36,8,40,40,11,6,40,0
2024-05-24,403,223689442,126,PASS,254.797864,144.953972,45.088328,4.25825,2.775536,47.265212,3.381904,4.64867,2.425992,RANGE,RANGE,NEUTRAL,0.987669602476,1554120.0,-103740.0,-0.06257464,,1554120.0,1.0,9,53,40,10,39,38,11,9,38,0
2024-05-27,404,223632778,126,PASS,235.455665,141.177362,38.114214,4.977276,3.233835,37.606623,3.340879,4.657743,2.347733,CORRECTION,CORRECTION,NEUTRAL,0.98903654485,1487460.0,-66660.0,-0.04289244,,1487460.0,1.0,9,53,43,9,37,37,11,9,37,0
2024-05-28,405,215922978,126,PASS,261.350211,145.49719,41.625531,4.894005,3.00055,56.385672,3.345161,4.44587,2.156232,RANGE,RANGE,NEUTRAL,0.989838172299,1899310.0,411850.0,0.2768814,411850.0,1487460.0,0.783158,7,52,38,7,37,37,12,9,37,0
2024-05-29,406,213449950,126,PASS,190.402238,141.688534,31.652048,3.195048,2.689355,2.375019,2.124372,4.458931,2.218931,CORRECTION,CORRECTION,NEUTRAL,0.988994759409,1930710.0,31400.0,0.01653232,389850.0,1540860.0,0.798079,7,54,46,7,42,42,14,9,42,0
2024-05-30,407,212689528,126,PASS,259.227373,150.24672,44.419006,4.894697,2.600012,47.228014,3.328895,4.398135,2.111894,CORRECTION,CORRECTION,WEAK,0.991977077364,1888420.0,-42290.0,-0.02190386,389850.0,1498570.0,0.793558,6,53,42,9,40,39,13,11,39,0
2024-05-31,408,221667096,126,PASS,251.629544,140.004384,38.226313,3.663094,21.430367,38.128517,3.369927,4.56864,2.238302,RECOVERY,RECOVERY,NEUTRAL,0.988349976224,1089890.0,-798530.0,-0.42285614,,1089890.0,1.0,8,52,42,8,39,39,13,8,39,0
2024-06-03,409,218990833,126,PASS,243.739013,139.674351,39.132807,4.261722,2.71182,47.831734,3.328267,4.493857,2.304455,RECOVERY,RECOVERY,NEUTRAL,0.988814691152,1885790.0,795900.0,0.73025718,795900.0,1089890.0,0.577949,7,52,43,7,39,38,14,9,38,0
2024-06-04,410,218803350,126,PASS,234.595099,140.4208,39.122988,4.308889,2.826228,37.922328,3.271536,4.575807,2.146523,RECOVERY,RECOVERY,NEUTRAL,0.991642788921,1041760.0,-844030.0,-0.4475737,,1041760.0,1.0,9,51,41,9,39,38,18,10,38,0
2024-06-05,411,227149097,126,PASS,230.444271,140.412645,35.595023,4.193413,2.707601,37.62981,3.249053,4.514372,2.142354,RANGE,RANGE,NEUTRAL,0.987502975482,872410.0,-169350.0,-0.16256143,,872410.0,1.0,7,53,42,7,39,39,20,11,39,0
2024-06-06,412,225059562,126,PASS,234.178528,141.043897,39.280062,3.146283,2.718793,37.71232,3.43419,4.660123,2.18286,RANGE,RANGE,NEUTRAL,0.98530183727,1085300.0,212890.0,0.24402517,,1085300.0,1.0,9,53,40,9,39,38,18,10,38,0
2024-06-07,413,229995183,126,PASS,236.22114,143.03488,36.383118,5.812667,2.737534,38.155767,3.336977,4.591304,2.168893,RANGE,RANGE,NEUTRAL,0.991296030607,878480.0,-206820.0,-0.19056482,,878480.0,1.0,7,52,44,7,39,39,18,11,39,0
2024-06-10,414,231958712,126,PASS,248.93235,142.778913,42.780044,4.31422,2.784361,46.198866,3.336862,4.587118,2.151966,RECOVERY,RECOVERY,NEUTRAL,0.990154946365,1296880.0,418400.0,0.47627721,,1296880.0,1.0,10,52,43,10,41,40,18,10,40,0
